cycle,concept_error,concept_stability,concept_dim,self_model_accuracy,meta_triggered,num_goals,goal_stability,revisit_bias
2634,0.06375217869557664,0.9998008154465685,4,0.8292220113851992,0,2,0.9951282872872056,0.09773805689282847
2635,0.06977537702384085,0.9997919086284919,4,0.8292867981790591,0,2,0.9948544424892771,0.09739824345730036
2636,0.06636031442560258,0.9998029267768327,4,0.8293515358361775,0,2,0.9949386246405706,0.09728438407839668
2637,0.05942930387899438,0.999790639247862,4,0.8294162244124337,0,2,0.9948940147537878,0.09772207841394033
2638,0.06003076558495582,0.9997917838631514,4,0.8294808639636226,0,2,0.9948667083506111,0.0973880413695953
2639,0.060970083891544034,0.9997766211360032,4,0.8295454545454546,0,2,0.9946837150085532,0.09760390402465945
2640,0.0656800001350753,0.9997786325675176,4,0.8296099962135555,0,2,0.994740908467814,0.09833636261901245
2641,0.06295410528957138,0.9997824550131177,4,0.8296744890234671,0,2,0.9944263678009011,0.09845160965200679
2642,0.05631842270283442,0.9997783988368831,4,0.8297389330306469,0,2,0.9945452102878147,0.09764958292176881
2643,0.067916912733575,0.999781400745911,4,0.829803328290469,0,2,0.9945118604895495,0.09762076798730668
2644,0.06807982544998897,0.9997974114816232,4,0.8298676748582231,0,2,0.994617057852061,0.0980476171128892
2645,0.06398892669914101,0.9997947573143796,4,0.8299319727891157,0,2,0.9946294198487606,0.09778984365391262
2646,0.060943118383957856,0.9997890016236982,4,0.8299962221382697,0,2,0.9949364383626924,0.09743258885959166
2647,0.061123258664061056,0.9997916636643566,4,0.8300604229607251,0,2,0.9943077334139699,0.09646974094763466
2648,0.06051905864597269,0.9997856668180631,4,0.8301245753114382,0,2,0.9941973819378251,0.0976012196672112
2649,0.059146918821985126,0.9997980636382866,4,0.8301886792452831,0,2,0.994533983052442,0.09734983648448703
2650,0.06084563099571377,0.9997909136879101,4,0.8302527348170502,0,2,0.9945394192586803,0.09704655908155622
2651,0.06342817367048315,0.999848412501026,4,0.830316742081448,0,2,0.994727333364136,0.09683536031394097
2652,0.06203535842315762,0.9998419367890664,4,0.8303807010931021,0,2,0.9946594368606261,0.09711800147288964
2653,0.06723342379023546,0.9998499682518951,4,0.8304446119065562,0,2,0.9946115607161061,0.09822719200465162
2654,0.05923784325119991,0.9998493530099793,4,0.8305084745762712,0,2,0.9945563280281723,0.09838107554253628
2655,0.06617041300974436,0.9998650997936871,4,0.8305722891566265,0,2,0.9949376683442628,0.09725492027959713
2656,0.05888863486158334,0.9998615582962365,4,0.8306360557019195,0,2,0.9949294304236886,0.0978681886806369
2657,0.06270940786388852,0.9998592763899247,4,0.8306997742663657,0,2,0.9949041300703658,0.09712233511915652
2658,0.06270315139960292,0.9998502117734724,4,0.8307634449040993,0,2,0.9950681996738864,0.09757235170684497
2659,0.060450580861832956,0.9998589162537849,4,0.8308270676691729,0,2,0.9952499868385938,0.09702459889316467
2660,0.059262485595001836,0.9998567917111507,4,0.830890642615558,0,2,0.9950332293028935,0.09749269710775486
2661,0.06406376817077013,0.9998562959015138,4,0.830954169797145,0,2,0.9954495821074192,0.09797128785982784
2662,0.06466371403430926,0.9998422197518747,4,0.8310176492677431,0,2,0.9954076435884445,0.09748944858603276
2663,0.060513377141939426,0.9998389370439528,4,0.831081081081081,0,2,0.9957631981929781,0.09794415743295629
2664,0.05696415242542226,0.9998352142413877,4,0.8311444652908068,0,2,0.9957924724685969,0.09746397598763419
2665,0.0585190511588138,0.9998343800799739,4,0.8312078019504876,0,2,0.9957413375393723,0.09781292474860463
2666,0.05861354167239799,0.9998231974230952,4,0.8312710911136107,0,2,0.9954308251452539,0.09712421375555244
2667,0.05862179595717794,0.9998281389919397,4,0.8313343328335832,0,2,0.9959097168955122,0.09729456530861
2668,0.059119440452798516,0.9998389372506457,4,0.8313975271637317,0,2,0.9961057745061874,0.09743650891451916
2669,0.06143699674932626,0.9998491567990566,4,0.8314606741573034,0,2,0.9960094561326394,0.0975595038258108
2670,0.06300372483485928,0.9998454603110903,4,0.8315237738674653,0,2,0.9956739402566626,0.09726404734648908
2671,0.05702575607114378,0.9998438192970749,4,0.8315868263473054,0,2,0.9957077451730874,0.09764435008947661
2672,0.07128859175994734,0.9998491058561337,4,0.8316498316498316,0,2,0.9958110911673332,0.09717480525908999
2673,0.05803054801266738,0.9998430238574327,4,0.831712789827973,0,2,0.9958814168379682,0.09778507314366017
2674,0.05909982115425392,0.9998328814628458,4,0.8317757009345794,0,2,0.9958510021887342,0.0973190981935864
2675,0.06246959527090674,0.9998231970399357,4,0.8318385650224215,0,2,0.9958416337105727,0.09750889303772393
2676,0.06445225718815431,0.9998252097612431,4,0.8319013821441913,0,2,0.9958524117662513,0.09774094215637767
2677,0.06431449478791096,0.9998293406754324,4,0.8319641523525019,0,2,0.9957777274183695,0.09838633914928613
2678,0.060736072447802006,0.9998107708010651,4,0.832026875699888,0,2,0.9956017194304662,0.09715737839351686
2679,0.06294475719837413,0.9997974541664582,4,0.832089552238806,0,2,0.9956321680687967,0.09711784115820127
2680,0.05283514525634336,0.9997804993125856,4,0.8321521820216338,0,2,0.9951384056202375,0.09681198943650832
2681,0.05747646695993491,0.9997737885403255,4,0.8322147651006712,0,2,0.995171695709717,0.09761853637102341
2682,0.06537599571505212,0.9998041950256725,4,0.8322773015281402,0,2,0.9952263002306125,0.09751521289716142
2683,0.05731809637467809,0.9998032345987873,4,0.8323397913561847,0,2,0.9952446432224789,0.09726187955446931
2684,0.06422897585402015,0.9998026403122938,4,0.8324022346368715,0,2,0.9951422225547355,0.09761185514832028
2685,0.06726684589535487,0.9997957186933047,4,0.8324646314221892,0,2,0.9951674167523257,0.09722693484643063
2686,0.061248145125723505,0.9998073578186708,4,0.8325269817640492,0,2,0.9953700206929947,0.09713728023808679
2687,0.056230089687446534,0.9998093563359917,4,0.8325892857142857,0,2,0.9949010722816589,0.09813754555042707
2688,0.06751792764509007,0.9997810161194698,4,0.832651543324656,0,2,0.9948906550902925,0.09726738902005136
2689,0.059735628862896635,0.9997736556477189,4,0.8327137546468402,0,2,0.9946635243718179,0.09761010091381268
2690,0.052934238046587395,0.9997819185242884,4,0.8327759197324415,0,2,0.9947714153715762,0.09773664532811938
2691,0.061375828944662945,0.9997568523216457,4,0.8328380386329867,0,2,0.9946849475094464,0.09641207037911727
2692,0.0625833406793177,0.9997472817603456,4,0.8329001113999257,0,2,0.9946777211744213,0.09779414884171969
2693,0.058922964083548295,0.999755499441391,4,0.8329621380846325,0,2,0.9946130175170317,0.09759444209181393
2694,0.05906060411590343,0.999755363444185,4,0.8330241187384044,0,2,0.9945669508227862,0.0969183224585834
2695,0.057608371122619746,0.9997627343651133,4,0.8330860534124629,0,2,0.9945748477033551,0.09730959896231067
2696,0.06038909975276029,0.9997558490681583,4,0.8331479421579533,0,2,0.9945760411283965,0.09803749585334992
2697,0.056245135635562105,0.9997570601316051,4,0.8332097850259451,0,2,0.9946513677752225,0.09770880860761395
2698,0.05441337484552,0.9997754241395613,4,0.8332715820674323,0,2,0.9946470736348061,0.09779733018054032
2699,0.05426518790540048,0.9997822197919848,4,0.8333333333333334,0,2,0.994525737339722,0.09785750215613656
2700,0.05701147093352577,0.9990290548065103,4,0.8330248056275453,0,2,0.0,0.08623343825042445
2701,0.05601974495667689,0.99820167219014,4,0.8327165062916358,0,2,0.0,0.0857785054695763
2702,0.06353195565294484,0.9976651097302016,4,0.832408435072142,0,2,0.0,0.08687930998158057
2703,0.05726381994491781,0.9969747696808133,4,0.8321005917159763,0,2,0.0,0.08601526235177198
2704,0.058817819358730136,0.9964386196697151,4,0.8317929759704251,0,2,0.0,0.08662421670226017
2705,0.06391049443336413,0.995982770788276,4,0.8314855875831486,0,2,0.0,0.08686371146403697
2706,0.06063698677994536,0.9956410846858448,4,0.8311784263021795,0,2,0.0,0.08629525506737712
2707,0.05712911580122319,0.9954672425887042,4,0.8312407680945347,0,2,0.0,0.08635379716406362
2708,0.058487235752782384,0.9953150751904458,4,0.8313030638612035,0,2,0.0,0.08670411445505517
2709,0.0606159745376099,0.9953801504444704,4,0.8313653136531365,0,2,0.0,0.08711437841725092
2710,0.05837517581340799,0.9955413749319517,4,0.8314275175212099,0,2,0.0,0.08680185721975674
2711,0.05666113752633694,0.9955629951446876,4,0.8314896755162242,0,2,0.0,0.08581492424267427
2712,0.057026129640154355,0.9956771867260029,4,0.8315517876889053,0,2,0.0,0.0860567877684189
2713,0.061719917373497024,0.9960058334594165,4,0.8316138540899042,0,2,0.0,0.08664514494537102
2714,0.06459883443291982,0.9962051754454333,4,0.8316758747697974,0,2,0.0,0.08571582865242694
2715,0.05943734411990999,0.9967224462940324,4,0.8317378497790869,0,2,0.0,0.08565286068713024
2716,0.055061171725471106,0.9974058183332059,4,0.8317997791682002,0,2,0.0,0.08686394076440503
2717,0.06112982638940067,0.998110239068233,4,0.8318616629874908,0,2,0.0,0.08629510997839694
2718,0.06206059617488337,0.9990048634521077,4,0.8319235012872379,0,2,0.0,0.08660934262164895
2719,0.06578832179329713,0.9997937989613483,4,0.8319852941176471,0,2,0.9940644347307783,0.0850210420501386
2720,0.05688032423220936,0.9997866069038142,4,0.8320470415288497,0,2,0.9941704905759682,0.08594499962226074
2721,0.05243190241765388,0.9997844017597051,4,0.8321087435709037,0,2,0.9939511620823491,0.08694024139605197
2722,0.054183941929322375,0.9997892410447269,4,0.8321704002937936,0,2,0.993929103302318,0.08597568605779954
2723,0.057015348431162766,0.9997885358967835,4,0.8322320117474302,0,2,0.9937766346245622,0.08647767834798141
2724,0.05858641335424481,0.9997852358384721,4,0.8322935779816514,0,2,0.993729039343371,0.08692095173819443
2725,0.062276840618208165,0.9997566440185344,4,0.8323550990462216,0,2,0.9938125195200798,0.08649440858145337
2726,0.06199091523049059,0.9997533068641196,4,0.8324165749908324,0,2,0.9936839328589286,0.08603243834575725
2727,0.057963297508627,0.9997524794369635,4,0.8324780058651027,0,2,0.9936806412413931,0.08578538954650748
2728,0.05829547957531276,0.9997434127533222,4,0.8325393917185783,0,2,0.993705685161203,0.0861217653295529
2729,0.055987300822116934,0.999750616568003,4,0.8326007326007326,0,2,0.993579240821107,0.08684663970161854
2730,0.05964232350219027,0.9997618613591033,4,0.8326620285609667,0,2,0.9936461390062208,0.0865602821976269
2731,0.0552339804493451,0.99974495347595,4,0.832723279648609,0,2,0.993610447687146,0.08537432601155553
2732,0.06809930992647541,0.9997512609497009,4,0.8327844859129162,0,2,0.9936410543854827,0.08646048948122578
2733,0.06364586740561555,0.9997365463346655,4,0.8328456474030724,0,2,0.9935135505684123,0.08708191899552518
2734,0.05250864218832256,0.9997142880185399,4,0.8329067641681901,0,2,0.9936402556589405,0.08659807870664861
2735,0.057583330931314694,0.9997529302010936,4,0.83296783625731,0,2,0.9940097035167577,0.08682154472466724
2736,0.05701736509445052,0.9997554507208108,4,0.8330288637194008,0,2,0.9937873166642205,0.08648066867663423
2737,0.06243576072384189,0.9997557784182455,4,0.8330898466033602,0,2,0.993279414175555,0.08507980690724583
2738,0.05945065663420805,0.9997528786420403,4,0.8331507849580139,0,2,0.993390893459941,0.08570930073033928
2739,0.05248676298754221,0.9997821077572003,4,0.8332116788321168,0,2,0.9942439177478174,0.0863713578391185
2740,0.05279922631775881,0.9997921860089888,4,0.8332725282743524,0,2,0.9940570484507629,0.08589787039181845
2741,0.05439958911649094,0.9997871636775362,4,0.8333333333333334,0,2,0.9943131181928502,0.08633655347251408
2742,0.05839277398390739,0.999802430167205,4,0.8333940940576011,0,2,0.9942404776906197,0.0872202520963824
2743,0.05592272068571026,0.9997804047108501,4,0.8334548104956269,0,2,0.9942315190633275,0.08575479174159581
2744,0.056176530439447536,0.999785181547246,4,0.8335154826958106,0,2,0.9943112415781432,0.08616062636422424
2745,0.05158942374801046,0.9998015653807569,4,0.8335761107064822,0,2,0.9942564488502257,0.08615389518198256
2746,0.055584669273586046,0.9998082112498495,4,0.833636694575901,0,2,0.9944071751138541,0.08636666301347096
2747,0.06313582837927686,0.9998045245225896,4,0.8336972343522562,0,2,0.9943929093749102,0.08670693514808506
2748,0.056958847156324294,0.9998116103511905,4,0.8337577300836668,0,2,0.9944143113644373,0.08654629699241262
2749,0.05629535536110977,0.9998185178182841,4,0.8338181818181818,0,2,0.994632488846181,0.08597668594862448
2750,0.057143797979155954,0.999820801892594,4,0.8338785896037805,0,2,0.9944145735542438,0.08706130606291203
2751,0.05858546499114521,0.9998312232298571,4,0.8339389534883721,0,2,0.9945423410307149,0.08640595850622333
2752,0.05544517984875787,0.9998212617913744,4,0.8339992735197966,0,2,0.994384608419473,0.08581955649415432
2753,0.053756823450160675,0.9998263503781069,4,0.8340595497458243,0,2,0.9943999145852487,0.08680146738288358
2754,0.051923561878817456,0.9998316137438127,4,0.8341197822141561,0,2,0.9944531753194099,0.0859733542332658
2755,0.058811040368511903,0.9998258957303275,4,0.8341799709724238,1,2,0.9945252384956746,0.0862438900354863
2756,0.049085489813679384,0.9998132900787712,4,0.83424011606819,1,2,0.9950893518137927,0.08646302466494046
2757,0.057211227495198996,0.9998074067631797,4,0.8343002175489486,1,2,0.9955832744373494,0.08679171175278504
2758,0.05893707987391807,0.9998100579905228,4,0.834360275462124,1,2,0.995599691056504,0.08646759024617783
2759,0.05805808598452622,0.9998055958467036,4,0.8344202898550724,1,2,0.9955075401837232,0.08579511752366215
2760,0.055612085322394006,0.9997893421092242,4,0.8344802607750815,1,2,0.9959177069491955,0.08631191365099122
2761,0.06031709376631231,0.999778007157102,4,0.83454018826937,1,2,0.995997149615429,0.08587455231281033
2762,0.05733501874726312,0.9997499707424548,4,0.8346000723850887,1,2,0.996153165030369,0.08581081280163172
2763,0.05929894440845884,0.9997755530186487,4,0.8346599131693199,1,2,0.9963098914760224,0.08602834710815782
2764,0.05685046466702537,0.9997745724342503,4,0.8347197106690778,1,2,0.9962912117680292,0.08640348060235821
2765,0.06427573984359844,0.9997707367012633,4,0.8347794649313087,1,2,0.9962457855526378,0.08646758887334727
2766,0.052565794943340044,0.9997701630989942,4,0.8348391760028913,1,2,0.9960202066325731,0.0870333934999151
2767,0.06327492303193769,0.999763140811923,4,0.8348988439306358,1,2,0.9960020718076454,0.08654717857090494
2768,0.0564155797871754,0.9997661786236915,4,0.8349584687612857,1,2,0.9958001413459425,0.08659340734610521
2769,0.05776360364332836,0.9997609187107919,4,0.8350180505415162,1,2,0.9958247005469116,0.08632926225594523
2770,0.0546202546092589,0.9997523235706695,4,0.8350775893179357,1,2,0.995840750391443,0.08639184252536727
2771,0.06058283263713766,0.9997572874788573,4,0.8351370851370852,1,2,0.9958535043609249,0.08610056365322222
2772,0.048444923741672294,0.9997651966389336,4,0.8351965380454381,1,2,0.996111433434389,0.08676440701723487
2773,0.06224675953331268,0.9997618326847941,4,0.8352559480894016,1,2,0.9960778513086961,0.08623787408886856
2774,0.05659336730417677,0.9997651068292976,4,0.8353153153153153,1,2,0.9958978289821494,0.08648372577158452
2775,0.0643913523008753,0.9997749766397872,4,0.8353746397694525,1,2,0.9957681170232467,0.08606230890916518
2776,0.05858878903087614,0.9997805796112103,4,0.8354339214980194,1,2,0.9956610888277264,0.08676465244678966
2777,0.05764748855476198,0.9997917215380638,4,0.8354931605471563,1,2,0.9957901458800293,0.08616376458051403
2778,0.053805188682950346,0.9997843962796199,4,0.8355523569629363,1,2,0.9955798080860243,0.0872741587606018
2779,0.05487176737186941,0.9997992965640841,4,0.8356115107913669,1,2,0.9957368937998106,0.08616502268926476
2780,0.06078213016597894,0.9998163483627578,4,0.835670622078389,1,2,0.9956908408302791,0.08643334200613473
2781,0.052803342645818444,0.999805181467536,4,0.8357296908698778,1,2,0.9957358622120969,0.0857834766619978
2782,0.06135445337027913,0.9998090387625685,4,0.8357887172116422,1,2,0.9944649963737096,0.08514708596444925
2783,0.05245864841754909,0.9997839455338577,4,0.8358477011494253,1,2,0.9940494743871781,0.08525183477367312
2784,0.0580235892066529,0.9997772316811948,4,0.8359066427289048,1,2,0.9940269373143464,0.08655153768687661
2785,0.05105268873693879,0.9997575751124622,4,0.8359655419956927,1,2,0.9940154447710339,0.0868511115411606
2786,0.059371056095350816,0.9997658023910498,4,0.8360243989953355,1,2,0.9937959418367326,0.08636844814826113
2787,0.05576112253774421,0.9997436107485925,4,0.8360832137733142,1,2,0.9938012374967403,0.08662132287464722
2788,0.06012109043664843,0.9997270474951893,4,0.8361419863750448,1,2,0.9939570094256338,0.08587109408758345
2789,0.05519543420102274,0.9997216914414025,4,0.8362007168458782,1,2,0.9939913014633692,0.08601738531635374
2790,0.05453093818025939,0.9997300326250534,4,0.8362594052311,1,2,0.9940676197699072,0.08599768093719834
2791,0.05571307258670972,0.9997312822027334,4,0.8363180515759312,1,2,0.9940604825266948,0.08596336141191603
2792,0.052497380808042705,0.999731160183379,4,0.8363766559255281,1,2,0.9939973120711023,0.08691285458146669
2793,0.054721782867914126,0.9997245707678207,4,0.8364352183249821,1,2,0.9935522604082363,0.08715636661580904
2794,0.05521622267055708,0.9997263944426504,4,0.8364937388193202,1,2,0.9936752142593741,0.08628966491023594
2795,0.054185678092295894,0.9997318239770395,4,0.836552217453505,1,2,0.9937755482570874,0.08625907966856665
2796,0.049666318357138806,0.9997359551537969,4,0.8366106542724348,1,2,0.9937922234366474,0.08563976814560452
2797,0.05157521161480204,0.9997346232654271,4,0.8366690493209435,1,2,0.9938166755405969,0.08650350276148369
2798,0.051132368196745354,0.9997499594004601,4,0.8367274026438014,1,2,0.9938335076141889,0.08670871215071402
2799,0.05407704671536908,0.9997256344236384,4,0.8367857142857142,1,2,0.993807931066924,0.08726486730152404
2800,0.055906052889593126,0.9985620928910017,4,0.8364869689396645,1,2,0.0,0.09636987285456491
2801,0.0543425764188704,0.9979047034426186,4,0.8361884368308351,1,2,0.0,0.09758964694971167
2802,0.06048481391708253,0.9971587224762327,4,0.8358901177310025,1,2,0.0,0.0973423662577765
2803,0.05478198969601875,0.9967173713031505,4,0.8355920114122682,1,2,0.0,0.09737508730881583
2804,0.059798826957623216,0.996346867598545,4,0.8352941176470589,1,2,0.0,0.09808073502648136
2805,0.057204801866999125,0.9959653587356654,4,0.8349964362081255,1,2,0.0,0.09780834648824792
2806,0.06129455298212741,0.9957353338196229,4,0.8350552190951194,1,2,0.0,0.09731784123738353
2807,0.055418476113062255,0.9953957816201555,4,0.8351139601139601,1,2,0.0,0.09756481022399761
2808,0.05867450932966483,0.9953893610726651,4,0.8351726593093628,1,2,0.0,0.09851218090773467
2809,0.0583735997242794,0.9954185853012443,4,0.8352313167259786,1,2,0.0,0.09840429359909716
2810,0.05919462674150054,0.9954056630234144,4,0.8352899324083956,1,2,0.0,0.09732842666973679
2811,0.05331232615034661,0.9955195012255467,4,0.835348506401138,1,2,0.0,0.09726662544238017
2812,0.05465086988402388,0.9957283150127947,4,0.835407038748667,1,2,0.0,0.09653563617238298
2813,0.06580024007465365,0.9959476308750937,4,0.8354655294953802,1,2,0.0,0.09813379388034837
2814,0.06444491943256499,0.9964831278913167,4,0.8355239786856128,1,2,0.0,0.09744868112676676
2815,0.06214515244707689,0.9969914396311097,4,0.8355823863636364,1,2,0.0,0.09690109538737482
2816,0.05544544627446196,0.9976443979990364,4,0.8356407525736599,1,2,0.0,0.09802690316542312
2817,0.06421980474164968,0.9983638613635286,4,0.8356990773598296,1,2,0.0,0.0969655163768993
2818,0.06342553812482069,0.9991482770855208,4,0.8357573607662292,1,2,0.0,0.09666628514114947
2819,0.06265491887422654,0.9997597414012575,4,0.8358156028368794,1,2,0.9933828016069672,0.09684478885796885
2820,0.05219638447207289,0.9997780780339621,4,0.8358738036157392,1,2,0.9938692315930091,0.09713065006990879
2821,0.05808549268405757,0.9997758148840089,4,0.8359319631467045,1,2,0.9941507444921678,0.09776657975828894
2822,0.061465804014144344,0.9997804374048769,4,0.8359900814736096,1,2,0.9941886106346477,0.09737611519278257
2823,0.05634102683756122,0.9997790870918019,4,0.8360481586402266,1,2,0.9941958181004308,0.09719265153619229
2824,0.0662101018585424,0.9997768008878463,4,0.8361061946902655,1,2,0.9941789247104662,0.0977174914346345
2825,0.06084311961423892,0.9997476724134012,4,0.8361641896673744,1,2,0.994142904611993,0.09768060328745237
2826,0.058971980150297434,0.9997436206830262,4,0.8362221436151397,1,2,0.994193631160671,0.09721959524096782
2827,0.05700573379900864,0.9997424957931752,4,0.8362800565770863,1,2,0.9941809507400321,0.09704241615941228
2828,0.055426389367148964,0.9997331817676687,4,0.8363379285966772,1,2,0.9945757408455285,0.0972546603410333
2829,0.05416210770226687,0.9997421976998523,4,0.8363957597173145,1,2,0.9941039646221332,0.09782623562120246
2830,0.054783698697151675,0.9997531679941402,4,0.8364535499823385,1,2,0.9940824018611822,0.09735728530147812
2831,0.061665946920358636,0.9997358397489061,4,0.8365112994350282,1,2,0.9939675527496508,0.09717098171024334
2832,0.06817998304678291,0.9997450289861863,4,0.8365690081186022,1,2,0.9941709949730517,0.09792353664868109
2833,0.06682114567197062,0.9997294706202652,4,0.8366266760762173,1,2,0.9940001074860871,0.09711435752891116
2834,0.06022151340304108,0.9997070028902099,4,0.83668430335097,1,2,0.9939685587657281,0.09681730897702394
2835,0.05571541563866,0.999749314604607,4,0.8367418899858956,1,2,0.9939134987698053,0.09708376874198223
2836,0.05679048928345361,0.9997518496126455,4,0.836799436023969,1,2,0.9933179106171184,0.0979930978299827
2837,0.05895292503350507,0.9997526555717583,4,0.8368569415081043,1,2,0.9932390634123889,0.0969103853413166
2838,0.056297935135712844,0.9997510334223052,4,0.8369144064811553,1,2,0.9934077485151657,0.09734322655543366
2839,0.05967660492925516,0.9997781964379686,4,0.8369718309859155,1,2,0.9936086496318292,0.09781288168409669
2840,0.05244082354766061,0.9997886970953789,4,0.837029215065118,1,2,0.9931894240298564,0.09655105237791338
2841,0.05228253181663254,0.9997839180104248,4,0.8370865587614356,1,2,0.9934904873924582,0.09804715900180944
2842,0.05329070611757797,0.999800004450085,4,0.8371438621174815,1,2,0.9934244917464052,0.096875725869448
2843,0.055741254429345605,0.99977746613714,4,0.8372011251758087,1,2,0.993447796587085,0.09692174207066158
2844,0.05795601396885474,0.9997818149376047,4,0.8372583479789104,1,2,0.9934938081018156,0.09732544647256636
2845,0.05401747461689884,0.9997984995980892,4,0.8373155305692199,1,2,0.9931417868536095,0.0972924557757916
2846,0.05589190342235682,0.9998061347062555,4,0.8373726729891113,1,2,0.9931716265680903,0.09766868523109923
2847,0.06303447677952578,0.9998020963309553,4,0.8374297752808989,1,2,0.9931888318159973,0.09788016201179811
2848,0.061188487859567785,0.9998075019616322,4,0.8374868374868375,1,2,0.993191161141673,0.09747355950176759
2849,0.05801475300232486,0.9998132457448362,4,0.8375438596491228,1,2,0.9936168728400715,0.09725381602702732
2850,0.05590419325099234,0.9998167369715857,4,0.8376008418098913,1,2,0.9935146349926026,0.09854493973829591
2851,0.0539729847651554,0.999825870929397,4,0.8376577840112202,1,2,0.9937367595371105,0.09763752554933568
2852,0.05583114205813604,0.999815243574486,4,0.8377146862951279,1,2,0.9936266712731532,0.09722851380761019
2853,0.05593470500632056,0.9998198621128309,4,0.837771548703574,1,2,0.9936771514267465,0.0980265669761956
2854,0.05535164429556006,0.9998260513620015,4,0.8378283712784589,1,2,0.9937297186381735,0.09717158645618454
2855,0.06156165624073755,0.9998206463380009,4,0.8378851540616247,1,2,0.993976953299818,0.09722266413637343
2856,0.04929695691969971,0.9998072529751771,4,0.8379418970948548,1,2,0.9946588504445144,0.09750684919811088
2857,0.060734626874792565,0.9998000573762204,4,0.8379986004198741,1,2,0.9945602559453104,0.09716503654921776
2858,0.05449477366866341,0.9998011512352991,4,0.8380552640783491,1,2,0.9945477642385476,0.09746835110121664
2859,0.05678000308355349,0.9997962953430484,4,0.8381118881118881,1,2,0.9945355770526947,0.09685917128571749
2860,0.055887691716389104,0.9997814595212555,4,0.8381684725620412,1,2,0.9951523363098964,0.09698359910878443
2861,0.0613422888457817,0.9997691155135502,4,0.8382250174703005,1,2,0.9951184831699477,0.0974323764171008
2862,0.05643773232741438,0.9997408251520841,4,0.8382815228780999,1,2,0.9954433263446907,0.09750463540452023
2863,0.058117625039808475,0.9997664686586156,4,0.8383379888268156,1,2,0.9953413513354453,0.09765429689741395
2864,0.05658177987517471,0.9997652424487586,4,0.8383944153577662,1,2,0.9954633566796534,0.09710501578207169
2865,0.05295177234534967,0.9997613892638829,4,0.8384508025122122,1,2,0.9959100736264497,0.09795903517999065
2866,0.049220985825289235,0.9997606941869566,4,0.8385071503313568,1,2,0.9957346022659781,0.09842266781237685
2867,0.05953442415430546,0.9997568391614189,4,0.8385634588563459,1,2,0.9955553604331259,0.09772678285495705
2868,0.0568209972575353,0.9997599150229742,4,0.8386197281282677,1,2,0.9953699383871207,0.09768805374488956
2869,0.055869895128539376,0.9997555417472787,4,0.8386759581881533,1,2,0.9952496665157056,0.09787666911575306
2870,0.05692968670520007,0.9997464818935345,4,0.8387321490769767,1,2,0.9949944001767238,0.09765027222033987
2871,0.05411700973980561,0.9997506014689277,4,0.8387883008356546,1,2,0.9950425160598022,0.09763777310700326
2872,0.05207657858355378,0.9997588521035468,4,0.838844413505047,1,2,0.9951292036974162,0.09741117153732808
2873,0.055774484640675755,0.9997552026014402,4,0.8389004871259569,1,2,0.9951941058516691,0.09794376465374514
2874,0.058317970815288625,0.9997586765471761,4,0.8389565217391305,1,2,0.9949218577200034,0.0980145858862943
2875,0.060278714196757475,0.9997692543886866,4,0.8390125173852573,1,2,0.994852088607428,0.09759086243812737
2876,0.053968534113555316,0.9997749609735238,4,0.8390684741049704,1,2,0.9948042078520248,0.09813469226855426
2877,0.06150217161729507,0.9997861333580482,4,0.8391243919388465,1,2,0.9951096429655413,0.09721834410486031
2878,0.050887858858268735,0.9997806709004072,4,0.8391802709274053,1,2,0.994932314752647,0.09737057726640874
2879,0.057845403005339115,0.9997965755496271,4,0.8392361111111111,1,2,0.9948787074831011,0.0976351327169702
2880,0.06179124346604285,0.9998101605127198,4,0.8392919125303714,1,2,0.9949734020063798,0.09753890969796856
2881,0.05992509786836379,0.9997986447852713,4,0.8393476752255378,1,2,0.9948602261974758,0.09716315157664902
2882,0.05360299769615477,0.9998031612764353,4,0.839403399236906,1,2,0.9944478370288827,0.09702208596444925
2883,0.05684797096950948,0.9997777081950431,4,0.8394590846047156,1,2,0.9944716208018192,0.09680691469158803
2884,0.05454403802097793,0.9997716878473446,4,0.8395147313691508,1,2,0.9944468161454558,0.09738894027446818
2885,0.05261315404903768,0.9997511349933815,4,0.8395703395703396,1,2,0.9944355110846366,0.09724584502635208
2886,0.05760194469960804,0.9997582120557242,4,0.8396259092483547,1,2,0.994129466064944,0.09775153267161846
2887,0.051960671988424564,0.9997383985989112,4,0.8396814404432132,1,2,0.9942422149328889,0.09721015932889043
2888,0.060993367581707064,0.999721714251261,4,0.8397369331948771,1,2,0.9944034294848978,0.0975570303592707
2889,0.05616563863686028,0.9997156990075498,4,0.8397923875432526,1,2,0.9945515941905649,0.09728311986936367
2890,0.05783244418197338,0.9997246454260322,4,0.8398478035281909,1,2,0.9948137909104449,0.09708288697680167
2891,0.05321939632758988,0.9997264462507689,4,0.8399031811894883,1,2,0.9947818261918135,0.09758345289837694
2892,0.05692275939168953,0.9997262928081805,4,0.8399585205668856,1,2,0.9948315689052393,0.09775113625435096
2893,0.05538654162458838,0.9997198864601068,4,0.8400138217000691,1,2,0.9947540088069017,0.09777084951759941
2894,0.05437195201012386,0.9997212769516958,4,0.8400690846286701,1,2,0.9949278813644193,0.09743086839028717
2895,0.055566382376045984,0.9997274090181566,4,0.8401243093922652,1,2,0.99491180991669,0.09734293253589249
2896,0.049553666655759554,0.9997323613008737,4,0.8401794960303762,1,2,0.9948807838878724,0.09720515807715764
