cycle,timestamp,concept_error,concept_stability,concept_dim,self_model_accuracy,self_model_confidence,num_goals,goal_stability,goal_revisit_bias,meta_triggered,meta_diversity,behavior_pattern,action_taken,reward_received
2750,2026-04-15T23:56:22.422484,0.057143797979155954,0.999820801892594,4,0.8338785896037805,0.8,2,0.9944145735542438,0.08706130606291203,0,0.5740785954246902,exploit,1,0.5
2751,2026-04-15T23:56:22.422498,0.05858546499114521,0.9998312232298571,4,0.8339389534883721,0.8,2,0.9945423410307149,0.08640595850622333,0,0.5742286954433387,exploit,1,0.5
2752,2026-04-15T23:56:22.422512,0.05544517984875787,0.9998212617913744,4,0.8339992735197966,0.8,2,0.994384608419473,0.08581955649415432,0,0.5743769397484669,exploit,1,0.5
2753,2026-04-15T23:56:22.422527,0.053756823450160675,0.9998263503781069,4,0.8340595497458243,0.8,2,0.9943999145852487,0.08680146738288358,0,0.5745233246339755,exploit,1,0.5
2754,2026-04-15T23:56:22.422541,0.051923561878817456,0.9998316137438127,4,0.8341197822141561,0.8,2,0.9944531753194099,0.0859733542332658,0,0.5746678464402495,exploit,1,0.5
2755,2026-04-15T23:56:22.422557,0.058811040368511903,0.9998258957303275,4,0.8341799709724238,0.8,2,0.9945252384956746,0.0862438900354863,1,0.5748105015542515,exploit,1,0.5
2756,2026-04-15T23:56:22.422581,0.049085489813679384,0.9998132900787712,4,0.83424011606819,0.8,2,0.9950893518137927,0.08646302466494046,1,0.574951286409611,exploit,1,0.5
2757,2026-04-15T23:56:22.422601,0.057211227495198996,0.9998074067631797,4,0.8343002175489486,0.8,2,0.9955832744373494,0.08679171175278504,1,0.575090197486714,exploit,1,0.5
2758,2026-04-15T23:56:22.422619,0.05893707987391807,0.9998100579905228,4,0.834360275462124,0.8,2,0.995599691056504,0.08646759024617783,1,0.5752272313127907,exploit,1,0.5
2759,2026-04-15T23:56:22.422634,0.05805808598452622,0.9998055958467036,4,0.8344202898550724,0.8,2,0.9955075401837232,0.08579511752366215,1,0.5753623844620028,exploit,1,0.5
2760,2026-04-15T23:56:22.422648,0.055612085322394006,0.9997893421092242,4,0.8344802607750815,0.8,2,0.9959177069491955,0.08631191365099122,1,0.5754956535555285,exploit,1,0.5
2761,2026-04-15T23:56:22.422663,0.06031709376631231,0.999778007157102,4,0.83454018826937,0.8,2,0.995997149615429,0.08587455231281033,1,0.5756270352616472,exploit,1,0.5
2762,2026-04-15T23:56:22.422683,0.05733501874726312,0.9997499707424548,4,0.8346000723850887,0.8,2,0.996153165030369,0.08581081280163172,1,0.5757565262958233,exploit,1,0.5
2763,2026-04-15T23:56:22.422712,0.05929894440845884,0.9997755530186487,4,0.8346599131693199,0.8,2,0.9963098914760224,0.08602834710815782,1,0.5758841234207877,exploit,1,0.5
2764,2026-04-15T23:56:22.422728,0.05685046466702537,0.9997745724342503,4,0.8347197106690778,0.8,2,0.9962912117680292,0.08640348060235821,1,0.5760098234466188,exploit,1,0.5
2765,2026-04-15T23:56:22.422743,0.06427573984359844,0.9997707367012633,4,0.8347794649313087,0.8,2,0.9962457855526378,0.08646758887334727,1,0.5761336232308227,exploit,1,0.5
2766,2026-04-15T23:56:22.422757,0.052565794943340044,0.9997701630989942,4,0.8348391760028913,0.8,2,0.9960202066325731,0.0870333934999151,1,0.576255519678411,exploit,1,0.5
2767,2026-04-15T23:56:22.422772,0.06327492303193769,0.999763140811923,4,0.8348988439306358,0.8,2,0.9960020718076454,0.08654717857090494,1,0.576375509741979,exploit,1,0.5
2768,2026-04-15T23:56:22.422786,0.0564155797871754,0.9997661786236915,4,0.8349584687612857,0.8,2,0.9958001413459425,0.08659340734610521,1,0.5764935904217814,exploit,1,0.5
2769,2026-04-15T23:56:22.422801,0.05776360364332836,0.9997609187107919,4,0.8350180505415162,0.8,2,0.9958247005469116,0.08632926225594523,1,0.5766097587658072,exploit,1,0.5
2770,2026-04-15T23:56:22.422815,0.0546202546092589,0.9997523235706695,4,0.8350775893179357,0.8,2,0.995840750391443,0.08639184252536727,1,0.576724011869854,exploit,1,0.5
2771,2026-04-15T23:56:22.422830,0.06058283263713766,0.9997572874788573,4,0.8351370851370852,0.8,2,0.9958535043609249,0.08610056365322222,1,0.5768363468776002,exploit,1,0.5
2772,2026-04-15T23:56:22.422845,0.048444923741672294,0.9997651966389336,4,0.8351965380454381,0.8,2,0.996111433434389,0.08676440701723487,1,0.5769467609806762,exploit,1,0.5
2773,2026-04-15T23:56:22.422859,0.06224675953331268,0.9997618326847941,4,0.8352559480894016,0.8,2,0.9960778513086961,0.08623787408886856,1,0.5770552514187354,exploit,1,0.5
2774,2026-04-15T23:56:22.422874,0.05659336730417677,0.9997651068292976,4,0.8353153153153153,0.8,2,0.9958978289821494,0.08648372577158452,1,0.5771618154795224,exploit,1,0.5
2775,2026-04-15T23:56:22.422888,0.0643913523008753,0.9997749766397872,4,0.8353746397694525,0.8,2,0.9957681170232467,0.08606230890916518,1,0.5772664504989412,exploit,1,0.5
2776,2026-04-15T23:56:22.422903,0.05858878903087614,0.9997805796112103,4,0.8354339214980194,0.8,2,0.9956610888277264,0.08676465244678966,1,0.5773691538611219,exploit,1,0.5
2777,2026-04-15T23:56:22.422919,0.05764748855476198,0.9997917215380638,4,0.8354931605471563,0.8,2,0.9957901458800293,0.08616376458051403,1,0.5774699229984857,exploit,1,0.5
2778,2026-04-15T23:56:22.422934,0.053805188682950346,0.9997843962796199,4,0.8355523569629363,0.8,2,0.9955798080860243,0.0872741587606018,1,0.5775687553918094,exploit,1,0.5
2779,2026-04-15T23:56:22.422951,0.05487176737186941,0.9997992965640841,4,0.8356115107913669,0.8,2,0.9957368937998106,0.08616502268926476,1,0.5776656485702883,exploit,1,0.5
2780,2026-04-15T23:56:22.422967,0.06078213016597894,0.9998163483627578,4,0.835670622078389,0.8,2,0.9956908408302791,0.08643334200613473,1,0.5777606001115981,exploit,1,0.5
2781,2026-04-15T23:56:22.422981,0.052803342645818444,0.999805181467536,4,0.8357296908698778,0.8,2,0.9957358622120969,0.0857834766619978,1,0.5778536076419551,exploit,1,0.5
2782,2026-04-15T23:56:22.422995,0.06135445337027913,0.9998090387625685,4,0.8357887172116422,0.8,2,0.9944649963737096,0.08514708596444925,1,0.5779446688361759,exploit,1,0.5
2783,2026-04-15T23:56:22.423010,0.05245864841754909,0.9997839455338577,4,0.8358477011494253,0.8,2,0.9940494743871781,0.08525183477367312,1,0.5780337814177354,exploit,1,0.5
2784,2026-04-15T23:56:22.423043,0.0580235892066529,0.9997772316811948,4,0.8359066427289048,0.8,2,0.9940269373143464,0.08655153768687661,1,0.5781209431588238,exploit,1,0.5
2785,2026-04-15T23:56:22.423058,0.05105268873693879,0.9997575751124622,4,0.8359655419956927,0.8,2,0.9940154447710339,0.0868511115411606,1,0.578206151880402,exploit,1,0.5
2786,2026-04-15T23:56:22.423073,0.059371056095350816,0.9997658023910498,4,0.8360243989953355,0.8,2,0.9937959418367326,0.08636844814826113,1,0.5782894054522564,exploit,1,0.5
2787,2026-04-15T23:56:22.423087,0.05576112253774421,0.9997436107485925,4,0.8360832137733142,0.8,2,0.9938012374967403,0.08662132287464722,1,0.5783707017930521,exploit,1,0.5
2788,2026-04-15T23:56:22.423102,0.06012109043664843,0.9997270474951893,4,0.8361419863750448,0.8,2,0.9939570094256338,0.08587109408758345,1,0.5784500388703847,exploit,1,0.5
2789,2026-04-15T23:56:22.423116,0.05519543420102274,0.9997216914414025,4,0.8362007168458782,0.8,2,0.9939913014633692,0.08601738531635374,1,0.5785274147008315,exploit,1,0.5
2790,2026-04-15T23:56:22.423131,0.05453093818025939,0.9997300326250534,4,0.8362594052311,0.8,2,0.9940676197699072,0.08599768093719834,1,0.5786028273500008,exploit,1,0.5
2791,2026-04-15T23:56:22.423145,0.05571307258670972,0.9997312822027334,4,0.8363180515759312,0.8,2,0.9940604825266948,0.08596336141191603,1,0.5786762749325802,exploit,1,0.5
2792,2026-04-15T23:56:22.423160,0.052497380808042705,0.999731160183379,4,0.8363766559255281,0.8,2,0.9939973120711023,0.08691285458146669,1,0.578747755612384,exploit,1,0.5
2793,2026-04-15T23:56:22.423174,0.054721782867914126,0.9997245707678207,4,0.8364352183249821,0.8,2,0.9935522604082363,0.08715636661580904,1,0.5788172676023989,exploit,1,0.5
2794,2026-04-15T23:56:22.423189,0.05521622267055708,0.9997263944426504,4,0.8364937388193202,0.8,2,0.9936752142593741,0.08628966491023594,1,0.5788848091648289,exploit,1,0.5
2795,2026-04-15T23:56:22.423204,0.054185678092295894,0.9997318239770395,4,0.836552217453505,0.8,2,0.9937755482570874,0.08625907966856665,1,0.5789503786111383,exploit,1,0.5
2796,2026-04-15T23:56:22.423218,0.049666318357138806,0.9997359551537969,4,0.8366106542724348,0.8,2,0.9937922234366474,0.08563976814560452,1,0.5790139743020944,exploit,1,0.5
2797,2026-04-15T23:56:22.423233,0.05157521161480204,0.9997346232654271,4,0.8366690493209435,0.8,2,0.9938166755405969,0.08650350276148369,1,0.5790755946478083,exploit,1,0.5
2798,2026-04-15T23:56:22.423247,0.051132368196745354,0.9997499594004601,4,0.8367274026438014,0.8,2,0.9938335076141889,0.08670871215071402,1,0.5791352381077746,exploit,1,0.5
2799,2026-04-15T23:56:22.423287,0.05407704671536908,0.9997256344236384,4,0.8367857142857142,0.8,2,0.993807931066924,0.08726486730152404,1,0.5791929031909097,exploit,1,0.5
2800,2026-04-15T23:56:22.423304,0.055906052889593126,0.9985620928910017,4,0.8364869689396645,0.8,2,0.0,0.09636987285456491,1,0.5792485884555896,explore,0,0.7
2801,2026-04-15T23:56:22.423318,0.0543425764188704,0.9979047034426186,4,0.8361884368308351,0.8,2,0.0,0.09758964694971167,1,0.5793022925096858,explore,0,0.7
2802,2026-04-15T23:56:22.423331,0.06048481391708253,0.9971587224762327,4,0.8358901177310025,0.8,2,0.0,0.0973423662577765,1,0.5793540140105995,explore,0,0.7
2803,2026-04-15T23:56:22.423345,0.05478198969601875,0.9967173713031505,4,0.8355920114122682,0.8,2,0.0,0.09737508730881583,1,0.5794037516652959,explore,0,0.7
2804,2026-04-15T23:56:22.423358,0.059798826957623216,0.996346867598545,4,0.8352941176470589,0.8,2,0.0,0.09808073502648136,1,0.5794515042303363,explore,0,0.7
2805,2026-04-15T23:56:22.423371,0.057204801866999125,0.9959653587356654,4,0.8349964362081255,0.8,2,0.0,0.09780834648824792,1,0.5794972705119091,explore,0,0.7
2806,2026-04-15T23:56:22.423385,0.06129455298212741,0.9957353338196229,4,0.8350552190951194,0.8,2,0.0,0.09731784123738353,1,0.5795410493658596,explore,0,0.7
2807,2026-04-15T23:56:22.423399,0.055418476113062255,0.9953957816201555,4,0.8351139601139601,0.8,2,0.0,0.09756481022399761,1,0.5795828396977186,explore,0,0.7
2808,2026-04-15T23:56:22.423412,0.05867450932966483,0.9953893610726651,4,0.8351726593093628,0.8,2,0.0,0.09851218090773467,1,0.5796226404627303,explore,0,0.7
2809,2026-04-15T23:56:22.423427,0.0583735997242794,0.9954185853012443,4,0.8352313167259786,0.8,2,0.0,0.09840429359909716,1,0.5796604506658772,explore,0,0.7
2810,2026-04-15T23:56:22.423441,0.05919462674150054,0.9954056630234144,4,0.8352899324083956,0.8,2,0.0,0.09732842666973679,1,0.5796962693619065,explore,0,0.7
2811,2026-04-15T23:56:22.423458,0.05331232615034661,0.9955195012255467,4,0.835348506401138,0.8,2,0.0,0.09726662544238017,1,0.5797300956553526,explore,0,0.7
2812,2026-04-15T23:56:22.423471,0.05465086988402388,0.9957283150127947,4,0.835407038748667,0.8,2,0.0,0.09653563617238298,1,0.57976192870056,explore,0,0.7
2813,2026-04-15T23:56:22.423485,0.06580024007465365,0.9959476308750937,4,0.8354655294953802,0.8,2,0.0,0.09813379388034837,1,0.5797917677017042,explore,0,0.7
2814,2026-04-15T23:56:22.423498,0.06444491943256499,0.9964831278913167,4,0.8355239786856128,0.8,2,0.0,0.09744868112676676,1,0.5798196119128115,explore,0,0.7
2815,2026-04-15T23:56:22.423512,0.06214515244707689,0.9969914396311097,4,0.8355823863636364,0.8,2,0.0,0.09690109538737482,1,0.5798454606377783,explore,0,0.7
2816,2026-04-15T23:56:22.423525,0.05544544627446196,0.9976443979990364,4,0.8356407525736599,0.8,2,0.0,0.09802690316542312,1,0.5798693132303878,explore,0,0.7
2817,2026-04-15T23:56:22.423539,0.06421980474164968,0.9983638613635286,4,0.8356990773598296,0.8,2,0.0,0.0969655163768993,1,0.5798911690943264,explore,0,0.7
2818,2026-04-15T23:56:22.423552,0.06342553812482069,0.9991482770855208,4,0.8357573607662292,0.8,2,0.0,0.09666628514114947,1,0.5799110276831987,explore,0,0.7
2819,2026-04-15T23:56:22.423565,0.06265491887422654,0.9997597414012575,4,0.8358156028368794,0.8,2,0.9933828016069672,0.09684478885796885,1,0.5799288885005408,explore,0,0.7
2820,2026-04-15T23:56:22.423579,0.05219638447207289,0.9997780780339621,4,0.8358738036157392,0.8,2,0.9938692315930091,0.09713065006990879,1,0.5799447510998335,explore,0,0.7
2821,2026-04-15T23:56:22.423594,0.05808549268405757,0.9997758148840089,4,0.8359319631467045,0.8,2,0.9941507444921678,0.09776657975828894,1,0.5799586150845124,explore,0,0.7
2822,2026-04-15T23:56:22.423608,0.061465804014144344,0.9997804374048769,4,0.8359900814736096,0.8,2,0.9941886106346477,0.09737611519278257,1,0.5799704801079787,explore,0,0.7
2823,2026-04-15T23:56:22.423623,0.05634102683756122,0.9997790870918019,4,0.8360481586402266,0.8,2,0.9941958181004308,0.09719265153619229,1,0.5799803458736074,explore,0,0.7
2824,2026-04-15T23:56:22.423637,0.0662101018585424,0.9997768008878463,4,0.8361061946902655,0.8,2,0.9941789247104662,0.0977174914346345,1,0.5799882121347549,explore,0,0.7
2825,2026-04-15T23:56:22.423651,0.06084311961423892,0.9997476724134012,4,0.8361641896673744,0.8,2,0.994142904611993,0.09768060328745237,1,0.5799940786947652,explore,0,0.7
2826,2026-04-15T23:56:22.423666,0.058971980150297434,0.9997436206830262,4,0.8362221436151397,0.8,2,0.994193631160671,0.09721959524096782,1,0.5799979454069744,explore,0,0.7
2827,2026-04-15T23:56:22.423680,0.05700573379900864,0.9997424957931752,4,0.8362800565770863,0.8,2,0.9941809507400321,0.09704241615941228,1,0.5799998121747149,explore,0,0.7
2828,2026-04-15T23:56:22.423694,0.055426389367148964,0.9997331817676687,4,0.8363379285966772,0.8,2,0.9945757408455285,0.0972546603410333,1,0.5799996789513178,explore,0,0.7
2829,2026-04-15T23:56:22.423715,0.05416210770226687,0.9997421976998523,4,0.8363957597173145,0.8,2,0.9941039646221332,0.09782623562120246,1,0.5799975457401135,explore,0,0.7
2830,2026-04-15T23:56:22.423729,0.054783698697151675,0.9997531679941402,4,0.8364535499823385,0.8,2,0.9940824018611822,0.09735728530147812,1,0.5799934125944323,explore,0,0.7
2831,2026-04-15T23:56:22.423744,0.061665946920358636,0.9997358397489061,4,0.8365112994350282,0.8,2,0.9939675527496508,0.09717098171024334,1,0.5799872796176024,explore,0,0.7
2832,2026-04-15T23:56:22.423759,0.06817998304678291,0.9997450289861863,4,0.8365690081186022,0.8,2,0.9941709949730517,0.09792353664868109,1,0.5799791469629483,explore,0,0.7
2833,2026-04-15T23:56:22.423790,0.06682114567197062,0.9997294706202652,4,0.8366266760762173,0.8,2,0.9940001074860871,0.09711435752891116,1,0.5799690148337855,explore,0,0.7
2834,2026-04-15T23:56:22.423805,0.06022151340304108,0.9997070028902099,4,0.83668430335097,0.8,2,0.9939685587657281,0.09681730897702394,1,0.579956883483417,explore,0,0.7
2835,2026-04-15T23:56:22.423820,0.05571541563866,0.999749314604607,4,0.8367418899858956,0.8,2,0.9939134987698053,0.09708376874198223,1,0.5799427532151259,explore,0,0.7
2836,2026-04-15T23:56:22.423834,0.05679048928345361,0.9997518496126455,4,0.836799436023969,0.8,2,0.9933179106171184,0.0979930978299827,1,0.579926624382168,explore,0,0.7
2837,2026-04-15T23:56:22.423848,0.05895292503350507,0.9997526555717583,4,0.8368569415081043,0.8,2,0.9932390634123889,0.0969103853413166,1,0.5799084973877634,explore,0,0.7
2838,2026-04-15T23:56:22.423862,0.056297935135712844,0.9997510334223052,4,0.8369144064811553,0.8,2,0.9934077485151657,0.09734322655543366,1,0.579888372685086,explore,0,0.7
2839,2026-04-15T23:56:22.423877,0.05967660492925516,0.9997781964379686,4,0.8369718309859155,0.8,2,0.9936086496318292,0.09781288168409669,1,0.5798662507772523,explore,0,0.7
2840,2026-04-15T23:56:22.423891,0.05244082354766061,0.9997886970953789,4,0.837029215065118,0.8,2,0.9931894240298564,0.09655105237791338,1,0.579842132217309,explore,0,0.7
2841,2026-04-15T23:56:22.423905,0.05228253181663254,0.9997839180104248,4,0.8370865587614356,0.8,2,0.9934904873924582,0.09804715900180944,1,0.5798160176082185,explore,0,0.7
2842,2026-04-15T23:56:22.423919,0.05329070611757797,0.999800004450085,4,0.8371438621174815,0.8,2,0.9934244917464052,0.096875725869448,1,0.579787907602845,explore,0,0.7
2843,2026-04-15T23:56:22.423934,0.055741254429345605,0.99977746613714,4,0.8372011251758087,0.8,2,0.993447796587085,0.09692174207066158,1,0.5797578029039371,explore,0,0.7
2844,2026-04-15T23:56:22.423948,0.05795601396885474,0.9997818149376047,4,0.8372583479789104,0.8,2,0.9934938081018156,0.09732544647256636,1,0.5797257042641105,explore,0,0.7
2845,2026-04-15T23:56:22.423966,0.05401747461689884,0.9997984995980892,4,0.8373155305692199,0.8,2,0.9931417868536095,0.0972924557757916,1,0.5796916124858298,explore,0,0.7
2846,2026-04-15T23:56:22.423980,0.05589190342235682,0.9998061347062555,4,0.8373726729891113,0.8,2,0.9931716265680903,0.09766868523109923,1,0.5796555284213876,explore,0,0.7
2847,2026-04-15T23:56:22.423994,0.06303447677952578,0.9998020963309553,4,0.8374297752808989,0.8,2,0.9931888318159973,0.09788016201179811,1,0.5796174529728835,explore,0,0.7
2848,2026-04-15T23:56:22.424008,0.061188487859567785,0.9998075019616322,4,0.8374868374868375,0.8,2,0.993191161141673,0.09747355950176759,1,0.5795773870922017,explore,0,0.7
2849,2026-04-15T23:56:22.424023,0.05801475300232486,0.9998132457448362,4,0.8375438596491228,0.8,2,0.9936168728400715,0.09725381602702732,1,0.5795353317809874,explore,0,0.7
2850,2026-04-15T23:56:22.424037,0.05590419325099234,0.9998167369715857,4,0.8376008418098913,0.8,2,0.9935146349926026,0.09854493973829591,1,0.579491288090621,explore,0,0.7
2851,2026-04-15T23:56:22.424052,0.0539729847651554,0.999825870929397,4,0.8376577840112202,0.8,2,0.9937367595371105,0.09763752554933568,1,0.5794452571221925,explore,0,0.7
2852,2026-04-15T23:56:22.424066,0.05583114205813604,0.999815243574486,4,0.8377146862951279,0.8,2,0.9936266712731532,0.09722851380761019,1,0.5793972400264737,explore,0,0.7
2853,2026-04-15T23:56:22.424080,0.05593470500632056,0.9998198621128309,4,0.837771548703574,0.8,2,0.9936771514267465,0.0980265669761956,1,0.5793472380038895,explore,0,0.7
2854,2026-04-15T23:56:22.424094,0.05535164429556006,0.9998260513620015,4,0.8378283712784589,0.8,2,0.9937297186381735,0.09717158645618454,1,0.579295252304488,explore,0,0.7
2855,2026-04-15T23:56:22.424109,0.06156165624073755,0.9998206463380009,4,0.8378851540616247,0.8,2,0.993976953299818,0.09722266413637343,1,0.5792412842279087,explore,0,0.7
2856,2026-04-15T23:56:22.424124,0.04929695691969971,0.9998072529751771,4,0.8379418970948548,0.8,2,0.9946588504445144,0.09750684919811088,1,0.5791853351233509,explore,0,0.7
2857,2026-04-15T23:56:22.424138,0.060734626874792565,0.9998000573762204,4,0.8379986004198741,0.8,2,0.9945602559453104,0.09716503654921776,1,0.5791274063895392,explore,0,0.7
2858,2026-04-15T23:56:22.424152,0.05449477366866341,0.9998011512352991,4,0.8380552640783491,0.8,2,0.9945477642385476,0.09746835110121664,1,0.579067499474689,explore,0,0.7
2859,2026-04-15T23:56:22.424167,0.05678000308355349,0.9997962953430484,4,0.8381118881118881,0.8,2,0.9945355770526947,0.09685917128571749,1,0.57900561587647,explore,0,0.7
2860,2026-04-15T23:56:22.424181,0.055887691716389104,0.9997814595212555,4,0.8381684725620412,0.8,2,0.9951523363098964,0.09698359910878443,1,0.578941757141969,explore,0,0.7
2861,2026-04-15T23:56:22.424195,0.0613422888457817,0.9997691155135502,4,0.8382250174703005,0.8,2,0.9951184831699477,0.0974323764171008,1,0.578875924867651,explore,0,0.7
2862,2026-04-15T23:56:22.424209,0.05643773232741438,0.9997408251520841,4,0.8382815228780999,0.8,2,0.9954433263446907,0.09750463540452023,1,0.5788081206993195,explore,0,0.7
2863,2026-04-15T23:56:22.424224,0.058117625039808475,0.9997664686586156,4,0.8383379888268156,0.8,2,0.9953413513354453,0.09765429689741395,1,0.578738346332075,explore,0,0.7
2864,2026-04-15T23:56:22.424238,0.05658177987517471,0.9997652424487586,4,0.8383944153577662,0.8,2,0.9954633566796534,0.09710501578207169,1,0.5786666035102732,explore,0,0.7
2865,2026-04-15T23:56:22.424263,0.05295177234534967,0.9997613892638829,4,0.8384508025122122,0.8,2,0.9959100736264497,0.09795903517999065,1,0.5785928940274808,explore,0,0.7
2866,2026-04-15T23:56:22.424288,0.049220985825289235,0.9997606941869566,4,0.8385071503313568,0.8,2,0.9957346022659781,0.09842266781237685,1,0.5785172197264312,explore,0,0.7
2867,2026-04-15T23:56:22.424304,0.05953442415430546,0.9997568391614189,4,0.8385634588563459,0.8,2,0.9955553604331259,0.09772678285495705,1,0.5784395824989778,explore,0,0.7
2868,2026-04-15T23:56:22.424318,0.0568209972575353,0.9997599150229742,4,0.8386197281282677,0.8,2,0.9953699383871207,0.09768805374488956,1,0.5783599842860473,explore,0,0.7
2869,2026-04-15T23:56:22.424333,0.055869895128539376,0.9997555417472787,4,0.8386759581881533,0.8,2,0.9952496665157056,0.09787666911575306,1,0.5782784270775909,explore,0,0.7
2870,2026-04-15T23:56:22.424347,0.05692968670520007,0.9997464818935345,4,0.8387321490769767,0.8,2,0.9949944001767238,0.09765027222033987,1,0.5781949129125347,explore,0,0.7
2871,2026-04-15T23:56:22.424361,0.05411700973980561,0.9997506014689277,4,0.8387883008356546,0.8,2,0.9950425160598022,0.09763777310700326,1,0.5781094438787281,explore,0,0.7
2872,2026-04-15T23:56:22.424376,0.05207657858355378,0.9997588521035468,4,0.838844413505047,0.8,2,0.9951292036974162,0.09741117153732808,1,0.5780220221128929,explore,0,0.7
2873,2026-04-15T23:56:22.424390,0.055774484640675755,0.9997552026014402,4,0.8389004871259569,0.8,2,0.9951941058516691,0.09794376465374514,1,0.5779326498005685,explore,0,0.7
2874,2026-04-15T23:56:22.424404,0.058317970815288625,0.9997586765471761,4,0.8389565217391305,0.8,2,0.9949218577200034,0.0980145858862943,1,0.5778413291760579,explore,0,0.7
2875,2026-04-15T23:56:22.424421,0.060278714196757475,0.9997692543886866,4,0.8390125173852573,0.8,2,0.994852088607428,0.09759086243812737,1,0.5777480625223723,explore,0,0.7
2876,2026-04-15T23:56:22.424435,0.053968534113555316,0.9997749609735238,4,0.8390684741049704,0.8,2,0.9948042078520248,0.09813469226855426,1,0.577652852171173,explore,0,0.7
2877,2026-04-15T23:56:22.424452,0.06150217161729507,0.9997861333580482,4,0.8391243919388465,0.8,2,0.9951096429655413,0.09721834410486031,1,0.5775557005027139,explore,0,0.7
2878,2026-04-15T23:56:22.424467,0.050887858858268735,0.9997806709004072,4,0.8391802709274053,0.8,2,0.994932314752647,0.09737057726640874,1,0.5774566099457814,explore,0,0.7
2879,2026-04-15T23:56:22.424481,0.057845403005339115,0.9997965755496271,4,0.8392361111111111,0.8,2,0.9948787074831011,0.0976351327169702,1,0.5773555829776346,explore,0,0.7
2880,2026-04-15T23:56:22.424512,0.06179124346604285,0.9998101605127198,4,0.8392919125303714,0.8,2,0.9949734020063798,0.09753890969796856,1,0.5772526221239422,explore,0,0.7
2881,2026-04-15T23:56:22.424528,0.05992509786836379,0.9997986447852713,4,0.8393476752255378,0.8,2,0.9948602261974758,0.09716315157664902,1,0.5771477299587203,explore,0,0.7
2882,2026-04-15T23:56:22.424542,0.05360299769615477,0.9998031612764353,4,0.839403399236906,0.8,2,0.9944478370288827,0.09702208596444925,1,0.5770409091042676,explore,0,0.7
2883,2026-04-15T23:56:22.424557,0.05684797096950948,0.9997777081950431,4,0.8394590846047156,0.8,2,0.9944716208018192,0.09680691469158803,1,0.5769321622310998,explore,0,0.7
2884,2026-04-15T23:56:22.424571,0.05454403802097793,0.9997716878473446,4,0.8395147313691508,0.8,2,0.9944468161454558,0.09738894027446818,1,0.5768214920578831,explore,0,0.7
2885,2026-04-15T23:56:22.424585,0.05261315404903768,0.9997511349933815,4,0.8395703395703396,0.8,2,0.9944355110846366,0.09724584502635208,1,0.576708901351366,explore,0,0.7
2886,2026-04-15T23:56:22.424599,0.05760194469960804,0.9997582120557242,4,0.8396259092483547,0.8,2,0.994129466064944,0.09775153267161846,1,0.5765943929263105,explore,0,0.7
2887,2026-04-15T23:56:22.424613,0.051960671988424564,0.9997383985989112,4,0.8396814404432132,0.8,2,0.9942422149328889,0.09721015932889043,1,0.5764779696454211,explore,0,0.7
2888,2026-04-15T23:56:22.424628,0.060993367581707064,0.999721714251261,4,0.8397369331948771,0.8,2,0.9944034294848978,0.0975570303592707,1,0.5763596344192737,explore,0,0.7
2889,2026-04-15T23:56:22.424642,0.05616563863686028,0.9997156990075498,4,0.8397923875432526,0.8,2,0.9945515941905649,0.09728311986936367,1,0.5762393902062429,explore,0,0.7
2890,2026-04-15T23:56:22.424657,0.05783244418197338,0.9997246454260322,4,0.8398478035281909,0.8,2,0.9948137909104449,0.09708288697680167,1,0.5761172400124278,explore,0,0.7
2891,2026-04-15T23:56:22.424671,0.05321939632758988,0.9997264462507689,4,0.8399031811894883,0.8,2,0.9947818261918135,0.09758345289837694,1,0.5759931868915769,explore,0,0.7
2892,2026-04-15T23:56:22.424685,0.05692275939168953,0.9997262928081805,4,0.8399585205668856,0.8,2,0.9948315689052393,0.09775113625435096,1,0.5758672339450115,explore,0,0.7
2893,2026-04-15T23:56:22.424706,0.05538654162458838,0.9997198864601068,4,0.8400138217000691,0.8,2,0.9947540088069017,0.09777084951759941,1,0.575739384321549,explore,0,0.7
2894,2026-04-15T23:56:22.424720,0.05437195201012386,0.9997212769516958,4,0.8400690846286701,0.8,2,0.9949278813644193,0.09743086839028717,1,0.5756096412174232,explore,0,0.7
2895,2026-04-15T23:56:22.424735,0.055566382376045984,0.9997274090181566,4,0.8401243093922652,0.8,2,0.99491180991669,0.09734293253589249,1,0.575478007876205,explore,0,0.7
2896,2026-04-15T23:56:22.424749,0.049553666655759554,0.9997323613008737,4,0.8401794960303762,0.8,2,0.9948807838878724,0.09720515807715764,1,0.5753444875887209,explore,0,0.7
2897,2026-04-15T23:56:22.424764,0.05453558011443111,0.9997316008203226,4,0.8402346445824707,0.8,2,0.9948977946907106,0.09778876653649772,1,0.5752090836929714,explore,0,0.7
2898,2026-04-15T23:56:22.424778,0.05163057789308324,0.9997454189007997,4,0.8402897550879613,0.8,2,0.995197867561459,0.09807772807430867,1,0.5750717995740466,explore,0,0.7
2899,2026-04-15T23:56:22.424792,0.05047449502808392,0.9997217538259775,4,0.8403448275862069,0.8,2,0.9954739435594907,0.09805861590683349,1,0.5749326386640425,explore,0,0.7
2900,2026-04-15T23:56:22.424807,0.050657687983880664,0.9991168005707547,4,0.840055153395381,0.8,2,0.0,0.08537914904779889,1,0.5747916044419746,exploit,1,0.5
2901,2026-04-15T23:56:22.424821,0.05100258712139486,0.9982598522198063,4,0.8397656788421778,0.8,2,0.0,0.0857785054695763,1,0.574648700433691,exploit,1,0.5
